,0
685,391.97999999999973
686,392.5499999999997
687,393.16999999999973
688,393.70999999999975
689,394.27999999999975
690,394.8699999999997
691,395.3999999999997
692,395.9799999999997
693,396.5999999999997
694,397.24999999999966
695,397.80999999999966
696,398.48999999999967
697,399.06999999999965
698,399.6599999999996
699,400.31999999999965
700,400.93999999999966
701,401.5999999999997
702,402.1399999999997
703,402.6699999999997
704,403.2899999999997
705,403.92999999999967
706,404.54999999999967
707,405.1699999999997
708,405.7699999999997
709,406.3699999999997
710,406.97999999999973
711,407.65999999999974
712,408.3099999999997
713,408.8799999999997
714,409.5499999999997
715,410.10999999999973
716,410.58999999999975
717,411.16999999999973
718,411.6899999999997
719,412.3099999999997
720,412.78999999999974
721,413.35999999999973
722,413.9899999999997
723,414.6299999999997
724,415.2799999999997
725,415.9399999999997
726,416.5499999999997
727,417.15999999999974
728,417.69999999999976
729,418.28999999999974
730,418.9299999999997
731,419.53999999999974
732,420.08999999999975
733,420.60999999999973
734,421.16999999999973
735,421.6999999999997
736,422.2599999999997
737,422.7099999999997
738,423.3299999999997
739,423.8799999999997
740,424.3999999999997
741,424.9699999999997
742,425.54999999999967
743,426.1599999999997
744,426.7599999999997
745,427.35999999999973
746,427.9999999999997
747,428.5499999999997
748,429.10999999999973
749,429.76999999999975
750,430.32999999999976
751,431.01999999999975
752,431.53999999999974
753,432.0599999999997
754,432.72999999999973
755,433.26999999999975
756,433.8099999999998
757,434.4799999999998
758,435.0299999999998
759,435.6199999999998
760,436.1799999999998
761,436.76999999999975
762,437.37999999999977
763,437.94999999999976
764,438.5499999999998
765,439.12999999999977
766,439.7999999999998
767,440.3599999999998
768,440.8999999999998
769,441.5399999999998
770,442.0799999999998
771,442.6299999999998
772,443.2699999999998
773,443.8299999999998
774,444.4099999999998
775,444.9999999999998
776,445.50999999999976
777,446.14999999999975
778,446.70999999999975
779,447.2499999999998
780,447.93999999999977
781,448.64999999999975
782,449.2399999999997
783,449.84999999999974
784,450.46999999999974
785,451.14999999999975
786,451.78999999999974
787,452.38999999999976
788,453.02999999999975
789,453.63999999999976
790,454.26999999999975
791,454.84999999999974
792,455.46999999999974
793,456.07999999999976
794,456.6799999999998
795,457.2999999999998
796,457.9299999999998
797,458.57999999999976
798,459.20999999999975
799,459.84999999999974
800,460.3699999999997
801,460.9299999999997
802,461.53999999999974
803,462.20999999999975
804,462.78999999999974
805,463.41999999999973
806,464.0699999999997
807,464.6399999999997
808,465.2399999999997
809,465.7999999999997
810,466.39999999999975
811,466.9899999999997
812,467.46999999999974
813,468.00999999999976
814,468.52999999999975
815,469.1199999999997
816,469.6799999999997
817,470.22999999999973
818,470.7999999999997
819,471.2999999999997
820,471.91999999999973
821,472.53999999999974
822,473.1199999999997
823,473.66999999999973
824,474.28999999999974
825,474.8799999999997
826,475.53999999999974
827,476.1299999999997
828,476.6899999999997
829,477.3299999999997
830,477.9399999999997
831,478.5199999999997
832,479.1199999999997
833,479.6999999999997
834,480.3099999999997
835,480.9499999999997
836,481.4799999999997
837,482.11999999999966
838,482.7899999999997
839,483.3599999999997
840,483.94999999999965
841,484.50999999999965
842,485.08999999999963
843,485.64999999999964
844,486.19999999999965
845,486.71999999999963
846,487.31999999999965
847,487.77999999999963
848,488.46999999999963
849,489.0499999999996
850,489.71999999999963
851,490.26999999999964
852,490.82999999999964
853,491.4099999999996
854,491.89999999999964
855,492.45999999999964
856,493.06999999999965
857,493.69999999999965
858,494.2299999999996
859,494.77999999999963
860,495.4799999999996
861,496.0499999999996
862,496.6799999999996
863,497.2899999999996
864,497.89999999999964
865,498.50999999999965
866,499.12999999999965
867,499.79999999999967
868,500.43999999999966
869,501.06999999999965
870,501.68999999999966
871,502.26999999999964
872,502.80999999999966
873,503.4099999999997
874,503.93999999999966
875,504.46999999999963
876,505.0399999999996
877,505.6699999999996
878,506.2499999999996
879,506.7999999999996
880,507.39999999999964
881,507.9899999999996
882,508.5499999999996
883,509.1099999999996
884,509.58999999999963
885,510.1799999999996
886,510.7699999999996
887,511.29999999999956
888,511.86999999999955
889,512.3199999999996
890,512.9199999999996
891,513.5199999999996
892,514.0799999999996
893,514.7499999999995
894,515.3899999999995
895,516.0199999999995
896,516.5999999999996
897,517.1999999999996
898,517.8699999999995
899,518.4899999999996
900,519.0999999999996
901,519.7299999999996
902,520.2599999999995
903,520.8899999999995
904,521.4899999999996
905,522.1499999999995
906,522.7699999999995
907,523.3799999999995
908,524.0399999999995
909,524.5799999999995
910,525.1099999999994
911,525.6499999999994
912,526.2799999999994
913,526.8899999999994
914,527.4799999999994
915,528.0999999999995
916,528.6499999999994
917,529.2099999999994
918,529.8099999999994
919,530.4299999999994
920,530.9599999999994
921,531.5399999999994
922,532.1899999999994
923,532.7399999999993
924,533.3599999999993
925,533.8799999999993
926,534.5099999999993
927,535.1599999999993
928,535.8099999999993
929,536.3999999999993
930,536.9899999999993
931,537.5699999999994
932,538.2199999999993
933,538.7699999999993
934,539.3299999999992
935,540.0099999999992
936,540.5499999999992
937,541.0799999999991
938,541.6699999999992
939,542.2799999999992
940,542.9599999999991
941,543.4799999999991
942,544.0699999999991
943,544.6899999999991
944,545.1899999999991
945,545.7999999999992
946,546.2999999999992
947,546.8899999999992
948,547.5299999999992
949,548.1199999999992
950,548.7099999999992
951,549.2999999999993
952,549.9999999999993
953,550.6399999999993
954,551.0999999999993
955,551.6599999999993
956,552.1899999999993
957,552.7699999999993
958,553.3399999999993
959,553.8699999999993
960,554.4299999999993
961,555.0399999999993
962,555.6599999999993
963,556.1999999999992
964,556.7999999999993
965,557.3899999999993
966,558.0799999999994
967,558.6299999999993
968,559.2199999999993
969,559.8699999999993
970,560.4399999999994
971,561.0599999999994
972,561.5799999999994
973,562.1499999999994
974,562.6499999999994
975,563.2099999999994
976,563.7399999999993
977,564.3499999999993
978,565.0599999999994
979,565.5999999999993
980,566.2199999999993
981,566.8099999999994
982,567.3799999999994
983,567.9499999999995
984,568.5599999999995
985,569.1899999999995
986,569.7499999999994
987,570.3499999999995
988,570.9599999999995
989,571.5399999999995
990,572.1499999999995
991,572.7899999999995
992,573.3199999999995
993,573.8799999999994
994,574.4499999999995
995,575.0899999999995
996,575.6499999999994
997,576.2199999999995
998,576.9099999999995
999,577.5799999999995
1000,578.1499999999995
1001,578.7399999999996
1002,579.2799999999995
1003,579.8799999999995
1004,580.3999999999995
1005,580.9499999999995
1006,581.5199999999995
1007,582.1499999999995
1008,582.7599999999995
1009,583.3499999999996
1010,583.9199999999996
1011,584.5499999999996
1012,585.0999999999996
1013,585.6599999999995
1014,586.2099999999995
1015,586.7599999999994
1016,587.3999999999994
1017,588.0599999999994
1018,588.6899999999994
1019,589.3299999999994
1020,589.9499999999994
1021,590.5499999999994
1022,591.0799999999994
1023,591.6399999999993
1024,592.2999999999993
1025,592.9699999999992
1026,593.5699999999993
1027,594.0799999999992
1028,594.6899999999993
1029,595.3399999999992
1030,595.9099999999993
1031,596.5099999999993
1032,597.1199999999993
1033,597.7299999999993
1034,598.3699999999993
1035,598.9999999999993
1036,599.5699999999994
1037,600.2199999999993
1038,600.8299999999994
1039,601.4199999999994
1040,602.0799999999994
1041,602.6399999999993
1042,603.3399999999993
1043,603.9099999999994
1044,604.4999999999994
1045,605.0899999999995
1046,605.7299999999994
1047,606.2499999999994
1048,606.8499999999995
1049,607.4499999999995
1050,608.0299999999995
1051,608.5899999999995
1052,609.1399999999994
1053,609.7599999999994
1054,610.4399999999994
1055,611.0099999999994
1056,611.6799999999994
1057,612.2999999999994
1058,612.8799999999994
1059,613.4599999999995
1060,614.0799999999995
1061,614.5499999999995
1062,615.1699999999995
1063,615.7299999999994
1064,616.3599999999994
1065,616.9599999999995
1066,617.5699999999995
1067,618.1799999999995
1068,618.7599999999995
1069,619.2999999999995
1070,619.9699999999995
1071,620.6599999999995
1072,621.1599999999995
1073,621.7599999999995
1074,622.3299999999996
1075,622.9899999999996
1076,623.6299999999995
1077,624.2299999999996
1078,624.8599999999996
1079,625.5099999999995
1080,626.0499999999995
1081,626.6199999999995
1082,627.2499999999995
1083,627.8499999999996
1084,628.4399999999996
1085,628.9499999999996
1086,629.5099999999995
1087,630.0799999999996
1088,630.6799999999996
1089,631.3599999999996
1090,632.0399999999995
1091,632.5899999999995
1092,633.2199999999995
1093,633.8299999999995
1094,634.4199999999995
1095,634.9799999999994
1096,635.6099999999994
1097,636.2199999999995
1098,636.7799999999994
1099,637.4899999999994
1100,638.0199999999994
1101,638.6399999999994
1102,639.2199999999995
1103,639.7999999999995
1104,640.3599999999994
1105,640.9299999999995
1106,641.4999999999995
1107,642.0899999999996
1108,642.7199999999996
1109,643.3699999999995
1110,643.9799999999996
1111,644.6199999999995
1112,645.2399999999996
1113,645.8499999999996
1114,646.4599999999996
1115,647.0599999999996
1116,647.5699999999996
1117,648.2099999999996
1118,648.7899999999996
1119,649.3699999999997
1120,649.9299999999996
1121,650.5599999999996
1122,651.1799999999996
1123,651.7599999999996
1124,652.3399999999997
1125,653.0199999999996
1126,653.6799999999996
1127,654.2599999999996
1128,654.9099999999996
1129,655.4499999999996
1130,656.0499999999996
1131,656.6599999999996
1132,657.3799999999997
1133,657.9299999999996
1134,658.4999999999997
1135,659.1299999999997
1136,659.6399999999996
1137,660.2499999999997
1138,660.8799999999997
1139,661.5099999999996
1140,662.0699999999996
1141,662.7599999999996
1142,663.3799999999997
1143,663.9499999999997
1144,664.5499999999997
1145,665.1499999999997
1146,665.7699999999998
1147,666.4099999999997
1148,667.1299999999998
1149,667.7999999999997
1150,668.4099999999997
1151,669.0799999999997
1152,669.6399999999996
1153,670.1999999999996
1154,670.7899999999996
1155,671.4799999999997
1156,671.9899999999997
1157,672.5099999999996
1158,673.0499999999996
1159,673.6399999999996
1160,674.2499999999997
1161,674.7999999999996
1162,675.4599999999996
1163,676.1099999999996
1164,676.7399999999996
1165,677.2899999999995
1166,677.9599999999995
1167,678.5199999999994
1168,679.1399999999994
1169,679.6899999999994
1170,680.2999999999994
1171,680.8599999999993
1172,681.4899999999993
1173,682.1299999999993
1174,682.7299999999993
1175,683.3599999999993
1176,683.9899999999993
1177,684.6699999999993
1178,685.2899999999993
1179,685.8299999999992
1180,686.3299999999992
1181,686.8699999999992
1182,687.4199999999992
1183,687.9699999999991
1184,688.5399999999992
1185,689.1299999999992
1186,689.6899999999991
1187,690.3299999999991
1188,690.9999999999991
1189,691.559999999999
1190,692.1499999999991
1191,692.7699999999991
1192,693.3799999999991
1193,693.939999999999
1194,694.559999999999
1195,695.1299999999991
1196,695.7099999999991
1197,696.3199999999991
1198,696.9899999999991
1199,697.5299999999991
1200,698.169999999999
1201,698.7799999999991
1202,699.419999999999
1203,700.079999999999
1204,700.729999999999
1205,701.329999999999
1206,701.989999999999
1207,702.559999999999
1208,703.079999999999
1209,703.6499999999991
1210,704.2399999999991
1211,704.8499999999991
1212,705.4699999999991
1213,706.0599999999991
1214,706.6299999999992
1215,707.1599999999992
1216,707.7399999999992
1217,708.3999999999992
1218,708.9599999999991
1219,709.5799999999991
1220,710.1599999999992
1221,710.8299999999991
1222,711.4399999999991
1223,711.9699999999991
1224,712.5299999999991
1225,713.1099999999991
1226,713.6999999999991
1227,714.2199999999991
1228,714.8299999999991
1229,715.4399999999991
1230,716.0299999999992
1231,716.5699999999991
1232,717.1899999999991
1233,717.7699999999992
1234,718.3499999999992
1235,718.9999999999992
1236,719.4899999999992
1237,720.1099999999992
1238,720.7299999999992
1239,721.2999999999993
1240,721.9299999999993
1241,722.4499999999992
1242,723.0199999999993
1243,723.6699999999993
1244,724.3499999999992
1245,725.0199999999992
1246,725.5999999999992
1247,726.2599999999992
1248,726.7899999999992
1249,727.3299999999991
1250,727.9099999999992
1251,728.5799999999991
1252,729.1599999999992
1253,729.8099999999991
1254,730.3799999999992
1255,731.0399999999992
1256,731.6299999999992
1257,732.0699999999993
1258,732.6499999999993
1259,733.1699999999993
1260,733.8099999999993
1261,734.3599999999992
1262,734.7699999999992
1263,735.3699999999992
1264,735.9499999999992
1265,736.4699999999992
1266,737.0799999999992
1267,737.7199999999992
1268,738.3199999999993
1269,738.9099999999993
1270,739.5499999999993
1271,740.1399999999993
1272,740.7199999999993
1273,741.2399999999993
1274,741.9199999999993
1275,742.5399999999993
1276,743.1099999999993
1277,743.7199999999993
1278,744.2599999999993
1279,744.8399999999993
1280,745.4699999999993
1281,746.1099999999993
1282,746.6999999999994
1283,747.2799999999994
1284,747.8099999999994
1285,748.3799999999994
1286,748.9799999999994
1287,749.5999999999995
1288,750.1799999999995
1289,750.7999999999995
1290,751.4199999999995
1291,751.9999999999995
1292,752.6299999999995
1293,753.2799999999995
1294,753.9499999999995
1295,754.5099999999994
1296,755.0599999999994
1297,755.6499999999994
1298,756.3399999999995
1299,757.0199999999994
1300,757.5399999999994
1301,758.1599999999994
1302,758.7699999999994
1303,759.4099999999994
1304,759.9499999999994
1305,760.5099999999993
1306,761.0799999999994
1307,761.6699999999994
1308,762.1999999999994
1309,762.8599999999993
1310,763.4999999999993
1311,764.1199999999993
1312,764.8199999999994
1313,765.4199999999994
1314,765.9299999999994
1315,766.4599999999994
1316,767.0599999999994
1317,767.6699999999994
1318,768.2799999999994
1319,768.9099999999994
1320,769.5399999999994
1321,770.1899999999994
1322,770.7099999999994
1323,771.3399999999993
1324,772.0199999999993
1325,772.6499999999993
1326,773.2199999999993
1327,773.8299999999994
1328,774.4199999999994
1329,774.9599999999994
1330,775.5199999999993
1331,776.1299999999993
1332,776.6899999999993
1333,777.2799999999993
1334,777.9299999999993
1335,778.4699999999992
1336,779.0399999999993
1337,779.5099999999993
1338,780.1599999999993
1339,780.7699999999993
1340,781.4199999999993
1341,782.0199999999993
1342,782.6599999999993
1343,783.1699999999993
1344,783.7599999999993
1345,784.4299999999993
1346,784.9699999999992
1347,785.5799999999992
1348,786.1699999999993
1349,786.7999999999993
1350,787.4099999999993
1351,787.9799999999993
1352,788.6099999999993
1353,789.1799999999994
1354,789.7899999999994
1355,790.3299999999994
1356,790.9399999999994
1357,791.5399999999994
1358,792.1999999999994
1359,792.8099999999994
1360,793.4099999999994
1361,794.0599999999994
1362,794.7299999999993
1363,795.3399999999993
1364,795.8899999999993
1365,796.4999999999993
1366,797.1099999999993
1367,797.6899999999994
1368,798.3799999999994
1369,799.0499999999994
1370,799.6099999999993
1371,800.2999999999994
1372,800.8299999999994
1373,801.5099999999993
1374,802.0999999999993
1375,802.6499999999993
1376,803.3099999999993
1377,803.8899999999993
1378,804.5199999999993
1379,805.0799999999992
1380,805.6599999999993
1381,806.2399999999993
1382,806.7699999999993
1383,807.3799999999993
1384,807.9699999999993
1385,808.5699999999994
1386,809.1299999999993
1387,809.7099999999994
1388,810.2799999999994
1389,810.8699999999994
1390,811.4999999999994
1391,812.0299999999994
1392,812.6499999999994
1393,813.2099999999994
1394,813.7299999999993
1395,814.4199999999994
1396,815.0499999999994
1397,815.6199999999994
1398,816.2499999999994
1399,816.8799999999994
1400,817.5099999999994
1401,818.1399999999994
1402,818.7399999999994
1403,819.3399999999995
1404,819.9199999999995
