,0
833,656.989999999999
834,657.769999999999
835,658.5499999999989
836,659.389999999999
837,660.219999999999
838,661.049999999999
839,661.8999999999991
840,662.709999999999
841,663.519999999999
842,664.359999999999
843,665.209999999999
844,666.079999999999
845,666.799999999999
846,667.6299999999991
847,668.4499999999991
848,669.2599999999991
849,670.0099999999991
850,670.799999999999
851,671.6499999999991
852,672.429999999999
853,673.189999999999
854,674.049999999999
855,674.939999999999
856,675.7599999999991
857,676.569999999999
858,677.329999999999
859,678.1599999999991
860,678.8999999999991
861,679.709999999999
862,680.549999999999
863,681.309999999999
864,682.119999999999
865,682.969999999999
866,683.749999999999
867,684.579999999999
868,685.319999999999
869,686.099999999999
870,686.879999999999
871,687.6799999999989
872,688.5599999999989
873,689.3699999999989
874,690.2199999999989
875,691.0299999999988
876,691.8999999999988
877,692.6999999999988
878,693.4799999999988
879,694.2899999999987
880,695.0599999999987
881,695.9099999999987
882,696.7499999999987
883,697.4699999999988
884,698.3099999999988
885,699.1399999999988
886,699.8899999999988
887,700.7599999999989
888,701.5899999999989
889,702.4699999999989
890,703.2999999999989
891,704.139999999999
892,704.9399999999989
893,705.6899999999989
894,706.519999999999
895,707.3199999999989
896,708.0799999999989
897,708.8699999999989
898,709.6699999999988
899,710.4299999999988
900,711.2099999999988
901,712.0799999999988
902,712.9399999999988
903,713.7099999999988
904,714.5799999999988
905,715.3999999999988
906,716.2899999999988
907,717.0799999999988
908,717.9199999999988
909,718.7299999999988
910,719.5199999999987
911,720.3699999999988
912,721.1899999999988
913,721.9999999999987
914,722.8099999999987
915,723.6199999999986
916,724.4399999999987
917,725.1799999999987
918,725.9899999999986
919,726.7699999999986
920,727.5699999999986
921,728.4099999999986
922,729.1999999999986
923,730.0299999999986
924,730.8199999999986
925,731.6099999999985
926,732.4099999999985
927,733.2599999999985
928,734.0099999999985
929,734.8699999999985
930,735.6699999999985
931,736.5099999999985
932,737.2899999999985
933,738.0599999999985
934,738.8299999999984
935,739.5699999999985
936,740.4199999999985
937,741.2599999999985
938,742.1099999999985
939,742.9599999999986
940,743.7699999999985
941,744.5799999999984
942,745.3899999999984
943,746.1799999999984
944,746.9699999999983
945,747.7799999999983
946,748.5899999999982
947,749.4399999999982
948,750.1999999999982
949,751.0699999999982
950,751.7899999999983
951,752.6599999999983
952,753.4699999999982
953,754.2699999999982
954,755.0499999999981
955,755.8999999999982
956,756.7399999999982
957,757.5399999999981
958,758.2999999999981
959,759.1799999999981
960,760.0099999999982
961,760.8399999999982
962,761.6499999999982
963,762.4699999999982
964,763.2799999999982
965,764.0599999999981
966,764.7199999999981
967,765.4899999999981
968,766.2499999999981
969,767.049999999998
970,767.8699999999981
971,768.6999999999981
972,769.4999999999981
973,770.269999999998
974,771.059999999998
975,771.829999999998
976,772.689999999998
977,773.479999999998
978,774.309999999998
979,775.149999999998
980,775.919999999998
981,776.779999999998
982,777.5099999999981
983,778.319999999998
984,779.099999999998
985,779.929999999998
986,780.809999999998
987,781.649999999998
988,782.459999999998
989,783.239999999998
990,784.089999999998
991,784.869999999998
992,785.6699999999979
993,786.4199999999979
994,787.3199999999979
995,788.1699999999979
996,789.0199999999979
997,789.859999999998
998,790.679999999998
999,791.419999999998
1000,792.179999999998
1001,792.949999999998
1002,793.819999999998
1003,794.719999999998
1004,795.5199999999979
1005,796.3099999999979
1006,797.1199999999978
1007,797.8999999999978
1008,798.7399999999978
1009,799.5499999999978
1010,800.3299999999978
1011,801.0999999999977
1012,801.9099999999977
1013,802.7399999999977
1014,803.5299999999977
1015,804.3599999999977
1016,805.2299999999977
1017,806.1299999999977
1018,806.9799999999977
1019,807.7999999999978
1020,808.5799999999978
1021,809.4899999999977
1022,810.2899999999977
1023,811.0199999999977
1024,811.8699999999977
1025,812.6099999999977
1026,813.4499999999978
